cid,sim,day,budget,start,end,vidCoeff,mobCoeff,reach,demand,OML,OMH,OFL,OFH,YML,YMH,YFL,YFH,completion_percentage,profit,revenue,budgetMillis,tartgetedImps,other,cost,ERR,decision
134373729,136,13,0.336,15,19,2.6991229069959077,1.8087026513109428,4196,,1,0,1,0,0,0,0,0,1.4910334876950413,??,0.4123471833609888,336,6256.376514368393,0.0,0.0,1.2272237600029428,
508390378,136,14,0.138,16,20,2.319930093857459,2.04367057920225,407,,0,0,0,1,0,0,0,0,2.0130064334596645,??,0.17806662542281926,138,819.2936184180835,0.0,0.14455616795984533,1.2903378653827482,
1761391622,136,17,0.386,19,21,2.558017507815247,2.076633439376565,4308,,1,0,0,0,0,0,0,0,1.7742290986379319,??,0.48984446824643185,386,7643.378956932211,0.0,0.0,1.269027119809409,
1792934726,136,19,0.219,21,23,2.47155377754642,2.098571586915672,2289,,0,0,0,0,1,0,1,0,4.19365717802267,??,0.29556929065403154,219,9599.281280493893,0.0,0.0,1.34963146417366,
1851381192,136,20,0.403,22,24,2.662875658931915,1.8071617627232035,4212,,0,0,1,1,0,0,0,0,2.0074629019434274,??,0.5198424457336727,403,8455.433742985717,0.0,0.0,1.2899316271307013,
1385906051,136,18,3.079,20,24,2.8733151109385817,1.52926724539887,13527,,1,1,1,1,0,0,0,0,0.29892424844682536,??,0.2696628457578157,3079,4043.5483087402063,2199.9807643434287,4.063714197879331,0.0875813074887352,
1216567340,136,15,0.322,17,26,2.9932142650758227,2.454062420168943,3976,,0,1,0,1,0,1,0,1,2.000793041327623,??,0.415199111458065,322,7955.153132318628,0.0,0.0,1.2894382343418167,
1495407319,136,16,0.971,18,27,2.677204040822445,1.92877971414255,12005,,0,0,1,0,0,0,0,0,1.432269364084051,??,1.1793867656971024,971,17194.393715829032,0.0,0.0,1.2146104693070057,
1336052270,136,22,0.268,24,28,2.689355699887573,1.9843727579052703,3312,,0,1,0,0,0,1,0,0,1.261003453412552,??,0.3118960748848984,268,4176.443437702373,0.0,0.0,1.163791324197382,
888033955,136,24,2.504,26,28,2.419597625110878,2.3151645117523927,1987,,0,1,0,0,0,1,0,0,2.0009858762335906,??,3.2287892363453157,2504,3975.9589360761447,0.0,0.04335954189773323,1.2894525704254456,
1596956495,136,23,0.188,25,29,2.4467275449243466,1.7768872147679946,1980,,0,0,0,0,0,0,1,0,2.001622687054159,??,0.24242597800994084,188,3963.212920367235,0.0,0.0,1.2894998830316002,
1124867116,136,26,0.217,28,30,2.696488069199712,2.216378836881476,1341,,0,0,0,0,0,0,1,1,2.0073386290922794,??,0.2799131782732631,217,2691.8411016127466,0.0,0.0,1.2899224805219498,
1047369744,136,21,0.959,23,32,2.377204765771042,1.955790049586604,11765,,0,0,0,0,1,1,0,0,1.2366027232600953,??,1.1068352451354921,959,14548.631039155021,0.0,0.0,1.1541556257930055,
523726584,136,28,0.99,30,32,2.115574371051564,1.6788818923671704,7566,,0,0,1,1,0,0,1,1,1.8014353082825107,??,1.2592027540059827,990,13629.659542465477,0.0,0.0,1.2719219737434169,
1718503711,136,29,0.088,31,35,2.31494764195166,2.4783690101761744,407,,0,0,0,1,0,0,0,0,4.0330552066341445,??,0.11861812748320212,88,1641.4534691000968,0.0,0.0,1.3479332668545696,
501382277,136,25,0.331,27,36,2.5116622296687128,1.5471396912784927,4040,,0,1,0,0,0,0,0,0,1.6095398804603493,??,0.41303295214035257,331,6502.541117059812,0.0,0.0,1.2478336922669262,
797211447,136,31,0.771,33,37,2.5505741706932588,2.144900357680534,8944,,0,0,0,0,0,0,1,1,1.4604742132938993,??,0.9413127974526782,771,13062.481363700635,0.0,0.0,1.2208985699775332,
30462112,136,33,0.106,35,37,2.2150305562370036,2.307656385365685,1101,,0,0,0,0,1,0,0,0,2.002677679894635,??,0.13669528523563335,106,2204.948125563993,0.0,0.0,1.2895781626003147,
1583778495,136,27,2.06,29,38,2.6018002182415083,2.3083221472221442,19208,,0,0,1,0,0,0,0,0,1.5668929330459513,??,2.5565656751374517,2060,30096.879457946634,0.0,0.0,1.2410512986104134,
1047055053,136,32,0.899,34,38,2.0570619800039553,1.5144931311611658,10412,,1,1,0,0,0,0,0,0,1.2204752080659338,??,1.031466582020794,899,12707.587866382502,0.0,0.07107624562499983,1.1473488120364783,
1407764372,136,36,0.035,38,40,2.9384368936124576,2.0736743576096295,310,,0,0,0,0,0,1,0,0,6.450756284703387,??,0.047718793797452363,35,1999.7344482580502,0.0,0.0,1.3633941084986387,
1775779485,136,34,0.05,36,40,2.4169696998860104,2.3421811699209,517,,0,0,0,0,0,1,0,0,2.0116130834486414,??,0.06451180417838924,50,1040.0039641429476,0.0,0.0,1.2902360835677849,
1526352924,136,30,0.702,32,41,2.2027638906383116,1.5337534820041565,7262,,1,0,0,0,1,0,0,0,1.4815800397257888,??,0.8601733103674196,702,10759.234248488678,0.0,0.0,1.2253181059364953,
1611350774,136,35,0.105,37,41,2.701166042055065,2.115551415358874,640,,0,0,0,0,0,0,0,1,1.2616464861479417,??,0.12222368631915835,105,807.4537511346828,8949.900012970667,0.01668278529980656,1.164035107801508,
811290638,136,38,0.665,40,42,2.247278115689643,2.36248049357836,1855,,0,0,0,0,0,1,0,1,2.183489421739725,??,0.8653905652239164,665,4050.3728773271905,0.0,0.0031435854918550436,1.301339195825438,
1809156004,136,37,0.721,39,43,2.7730770140588215,2.4973800650419937,9077,,1,0,0,0,1,0,0,0,1.86787316752729,??,0.9217444740996293,721,16954.68474164521,0.0,0.0,1.2784250680993472,
1014015752,136,41,2.148,43,45,2.7578716221261286,2.061491327749933,10070,,1,0,1,0,0,0,0,0,2.0004121157470287,??,2.769652470172177,2148,20144.15000557258,0.0,0.0,1.2894099023147936,
591582519,136,39,0.399,41,45,2.069440143294342,1.5385653804231514,3816,,0,0,0,0,1,0,1,0,1.2518505363249988,??,0.4629461761527179,399,4777.0616466161955,0.0,0.07536814066208318,1.1602661056459094,
111850636,136,40,1.812,42,46,2.195220198670566,1.8662656761546441,11472,,0,0,0,0,1,1,1,1,1.6719541757986287,??,2.2771451643605287,1812,19180.65830476187,0.0,0.11504857264889361,1.2567026293380401,
1059635649,136,42,0.724,44,48,2.8361404129109546,1.93169455545353,3232,,0,1,0,0,0,0,0,0,0.8694321941827194,??,0.6003273628760303,724,2810.004851598549,0.0,0.7250000000000005,0.829181440436506,
1531627889,136,43,0.277,45,49,2.0188306389064268,2.160041136935468,2020,,0,1,0,0,0,0,0,0,1.17921838046127,??,0.3124938648694791,277,2382.021128531765,0.0,0.31834989161811134,1.128136696279708,
1418133954,136,47,0.608,49,51,2.3298420733382774,1.6856318608401988,6247,,1,1,0,0,0,0,0,0,0.6820384752383769,??,0.2877255779518971,608,4260.694354814141,0.0,0.18221830663749156,0.47323285847351504,
726487173,136,44,1.747,46,55,2.3118341893686933,1.6435615914343313,20824,,1,1,0,0,0,0,0,0,0.8129950274137101,??,1.2734325787107448,1747,16929.8084508631,0.0,0.858482957430357,0.7289253455699741,
300977327,136,49,1.154,51,55,2.3886009348354635,2.3267830875677142,14524,,1,0,0,0,1,0,0,0,0.7683688494574729,??,0.7405473569496478,1154,11159.789169520336,0.0,8.007765360793684E-4,0.6417221464035077,
1538495509,136,50,0.2,53,55,2.459701394029287,1.5906370471580855,2517,,1,0,1,0,0,0,0,0,2.0015009723841874,??,0.25789816873926746,200,5037.777947491,0.0,0.0,1.2894908436963373,
38148840,136,45,40.0,47,56,2.4609442058034476,1.690477284888337,39648,,1,1,0,0,1,1,0,0,1.1621537822873824,??,44.7736490282158,40000,46077.07316013014,0.0,12.981338923522225,1.119341225705395,
1079084412,136,46,12.07,48,57,2.9434504123118845,1.9473823472653706,14360,,1,0,0,0,0,0,0,0,0.8387759932191732,??,9.37228923462946,12070,12044.823262627327,0.0,0.25409373324766754,0.7764945513363264,
534843131,136,53,0.28,55,57,2.6820622961459533,1.693694290377557,3246,,1,1,1,1,0,0,0,0,2.0006183893124194,??,0.3610390689793377,280,6494.007291708113,0.0,0.02596197526663698,1.2894252463547773,
1975569737,136,52,0.465,54,58,2.085840231943297,2.432467398873268,4970,,0,1,0,1,0,1,0,1,1.5472345636204554,??,0.5755303909887713,465,7689.755781193663,0.0,0.0016259667282809615,1.2376997655672501,
1023228246,136,48,2.576,50,59,2.948562078890375,1.5586004175724018,2048,,0,0,0,0,0,0,0,1,1.1142353256589266,??,2.8117026299131376,2576,2281.9539469494816,0.0,0.0,1.091499468133982,
1898560142,137,0,9.077,1,5,2.077458740700558,1.7326150680055676,9077,,1,0,0,0,1,0,0,0,1.3694285621922244,??,10.881415231275355,9077,12430.303059018821,0.0,16.706585344736407,1.1987898238708115,
1222940093,137,0,1.657,1,5,2.0910969359196416,2.12186094012844,1657,,0,0,0,1,0,0,0,1,1.4255312758537,??,2.010005608928849,1657,2362.105324089581,0.0,0.9091302484689265,1.2130389915080562,
1054038303,137,0,6.507,1,5,2.84212847347002,2.0405514257604986,6507,,1,1,0,0,0,0,0,0,1.7274360134829347,??,8.222836808770912,6507,11240.426139733456,0.0,10.035964817009269,1.2636909188214096,
806175292,137,0,6.507,1,5,2.193479765786958,2.147600097051723,6507,,1,1,0,0,0,0,0,0,1.7835268764710743,??,8.264103107899533,6507,11605.409385197281,0.0,11.483375679999838,1.2700327505608626,
285623745,137,0,10.49,1,5,2.793688395934496,1.5205680539342392,10490,,1,0,1,0,0,0,0,0,1.206369175303268,??,11.96997873051096,10490,12654.81264893128,0.0,5.870374721289357,1.141084721688366,
1074957594,137,0,9.077,1,5,2.273137064985508,1.5693675203892417,9077,,1,0,0,0,1,0,0,0,0.09731792194335222,??,0.18995480327117703,9077,883.354777479808,663.7510348768931,4.088116537147147,0.02092704674134373,
2066851633,137,1,0.016,3,5,2.6720726314839895,2.3850705551590963,153,,0,0,0,0,0,0,0,1,5.465870267267276,??,0.021744096032322458,16,836.2781508918931,10427.383005791598,0.643906256756664,1.3590060020201535,
548126341,137,0,7.02,1,5,2.0738515078136777,2.1692580980552227,7020,,0,0,1,1,0,0,0,0,1.3752208367553842,??,8.426559211399931,7020,9654.050274022797,15495.587142408964,10.942513040052775,1.2003645600284805,
357087350,137,0,7.02,1,5,2.2034927176893584,2.0596894914125916,7020,,0,0,1,1,0,0,0,0,1.522956130614907,??,8.658081652701584,7020,10691.152036916648,0.0,8.269530629144162,1.2333449647723056,
1857806913,137,4,0.991,6,10,2.350075525160765,1.9844289352201394,7920,,0,0,0,0,0,0,1,0,1.4166001731259166,??,1.2000143694849204,991,11219.473371157259,0.0,0.0,1.2109125827294858,
1138353358,137,0,0.921,2,11,2.5253363918876284,2.462333176983736,9180,,0,0,0,0,1,0,0,0,1.2090515955336674,??,1.052057535864148,921,11099.093646999067,0.0,0.012130499321677153,1.1422991703193788,
530318279,137,5,0.735,7,11,2.131243151458088,2.4934549621905493,7344,,0,0,0,0,1,0,0,0,0.0,??,0.0,735,0.0,0.0,0.0,0.0,
118454257,137,2,0.973,4,13,2.184059366409727,1.9293673721361073,3865,,0,0,0,0,0,1,0,1,1.3139746834749597,??,1.1503903946810348,973,5078.512151630719,0.0,0.0,1.1823128413988024,
2040940826,137,7,0.579,9,13,2.7506491278531033,1.7988947143989242,5882,,0,0,0,0,1,1,0,0,1.4644145691886672,??,0.707388347945024,579,8613.68649596774,0.0,0.03233476487252143,1.2217415335838067,
902670886,137,3,2.487,5,14,2.897164152103142,1.6081514727791313,24780,,1,1,0,0,1,1,0,0,1.3928599285097203,??,2.9968521859148622,2487,34515.06902847087,0.0,0.0,1.2050069102995022,
1410724514,137,9,1.742,11,15,2.9399816109092205,1.97826758574302,20176,,0,0,1,1,0,0,1,1,1.5190266486244095,??,2.147217943930463,1742,30647.881662646087,0.0,0.06802393767705175,1.232616500534135,
560434353,137,10,0.893,12,16,2.456130406594603,2.2114516046409998,9077,,1,0,0,0,1,0,0,0,1.5626066525913775,??,1.1076176129186532,893,14183.780585571934,0.0,0.018893138810198273,1.2403332731451884,
927418589,137,6,0.238,8,17,2.3176616975587203,2.3417001023554076,2585,,0,0,0,0,0,1,0,0,1.2848158438421713,??,0.27905387467074716,238,3321.2489563320128,0.0,0.007841348441926379,1.1724952717258286,
1720373067,137,11,1.987,13,17,2.5910479337415318,2.160265639557058,20176,,0,0,1,1,0,0,1,1,1.3373053097880636,??,2.363676268492065,1987,26981.471930283973,0.0,0.7878597585483313,1.1895703414655585,
1809711684,137,15,5.068,17,19,2.0424686480973486,1.858243232505643,5647,,0,0,0,0,1,1,0,0,1.7987051700061296,??,6.444661039628062,5068,10157.288095024614,0.0,9.046926728043289,1.271637932049736,
1497535409,137,8,0.847,10,19,2.492783946812533,1.662472775025976,9178,,0,0,0,0,1,1,1,1,1.3613881591287382,??,1.0134871075873289,847,12494.820524483559,0.0,0.25315200018594897,1.1965609298551698,
3968263,137,16,0.81,18,22,2.629924570423194,2.3495994262137554,7920,,0,0,0,0,0,0,1,0,1.4566712204535683,??,0.9882623547856796,810,11536.836065992262,0.0,0.003204261023979057,1.2200769812168883,
588984553,137,18,0.088,20,22,2.2896107436497832,1.6114177102914393,775,,0,0,0,0,0,1,0,0,1.698245244867127,??,0.11088969750436325,88,1316.1400647720234,0.0,0.0,1.2601101989132188,
910667026,137,17,0.323,19,23,2.0189511208495152,2.372288958065673,3312,,0,1,0,0,0,1,0,0,1.5219378440183937,??,0.3983096596057818,323,5040.65813938892,0.0,0.0,1.2331568408847733,
1204754568,137,12,0.31,14,23,2.5197028810616633,2.1909539652186734,3256,,0,0,0,1,0,0,0,0,1.10136263254715,??,0.33576892718801027,310,3586.0367315735202,80875.03471907869,2.458822236445931,1.0831255715742267,
1950783490,137,13,1.402,15,24,2.8488586886444516,2.103553225429512,14688,,0,0,0,0,1,0,0,0,0.5550820938726451,??,0.3924773361891501,1402,8153.04579480141,0.0,0.0,0.27994103865131964,
1465224814,137,21,0.235,23,25,2.9632738011805055,2.005400428711172,2628,,0,0,1,0,0,0,1,0,2.0016974554781406,??,0.3030337772216548,235,5260.460912996554,5370.780849900557,0.09936503543385272,1.2895054349857653,
1383711145,137,14,3.314,16,25,2.1028593827373117,1.7557467603319235,5206,,1,1,0,0,0,0,0,0,1.9424742948042846,??,4.258149872413156,3314,10112.521178751105,0.0,1.1336330983787195,1.2848973664493533,
1484450989,137,22,0.679,24,26,2.21299169046109,2.108294340487366,7566,,0,0,1,1,0,0,1,1,1.9807916725138068,??,0.8745028975277784,679,14986.669794239462,0.0,0.08729266715400025,1.287927684135167,
519653066,137,20,0.316,22,26,2.217810254665485,1.9094040619830848,1795,,1,0,0,0,0,0,0,0,2.001686782415847,??,0.40748346702785737,316,3593.0277744364453,0.0,0.0,1.2895046424932195,
1369195457,137,25,0.146,27,29,2.415214798450317,1.8835245489573307,1077,,1,0,0,0,0,0,0,0,1.0790309867655263,??,0.15586564137946035,146,1162.1163727464718,0.0,0.15425746869170462,1.0675728861606875,
1761976742,137,19,0.568,21,30,2.220972418645622,1.885377003467402,5616,,0,0,1,1,0,0,0,0,1.7956671837554317,??,0.7221098743974275,568,10084.466903970504,0.0,0.0,1.2713202014039218,
912404424,137,26,1.567,28,30,2.4854266135498824,2.1724095693441217,7434,,1,1,0,0,1,1,0,0,2.0004202649339926,??,2.020506266976164,1567,14871.124249519302,0.0,1.8255785093029733,1.2894105085999772,
380824553,137,27,0.486,29,31,2.6620742060164155,1.999609117033503,775,,0,0,0,0,0,1,0,0,2.006498528838788,??,0.6268722527590918,486,1555.0363598500608,0.0,0.1292182313463164,1.2898606023849626,
773698796,137,28,0.531,30,32,2.6922163859582304,1.7373034321672742,4406,,0,0,0,0,1,0,0,0,0.2272891268838276,??,0.03137356302308224,531,1001.4358930501444,0.0,0.5346382813777995,0.05908392283066335,
1530994007,137,29,3.126,31,33,2.9075120830202943,2.082469823215937,8714,,1,0,0,0,1,0,0,0,1.7992664094432669,??,3.9753230651874607,3126,15678.807491888627,0.0,0.5885952161247948,1.2716964379998275,
1463281071,137,23,0.159,25,34,2.068725405391937,2.1379252803822073,1546,,0,0,0,0,0,1,0,1,1.9435226379928827,??,0.204312260403503,159,3004.685998336997,0.0,0.0,1.2849827698333522,
1634742220,137,30,0.981,32,34,2.953352802350174,1.879961922556093,11894,,1,1,0,0,1,1,0,0,1.9499894493215102,??,1.2610817876674563,981,23193.17451023004,38574.46122925899,0.23771030343432592,1.2855064094469484,
13072956,137,24,1.42,26,35,2.3824989499788307,1.5364493766077278,14360,,1,0,0,0,0,0,0,0,0.8978036621342121,??,1.240621591914116,1420,12892.460588247286,0.0,0.017825909853707737,0.8736771774043071,
1650099546,137,32,0.053,34,36,2.762068766666209,1.7423334689039218,463,,0,0,0,0,0,1,0,1,0.7960017970670845,??,0.036902423541589895,53,368.54883204206016,4359.567770317002,2.0252989352241313,0.6962721422941489,
1076203303,137,31,0.251,33,37,2.761947232510184,1.7235773499201867,1836,,0,0,0,0,1,0,0,0,1.4966846792281177,??,0.3083138510993014,251,2747.913071062824,0.0,0.040614753406221706,1.2283420362521966,
1742559900,137,33,0.407,35,37,2.088474800679141,2.1655517735289496,4807,,1,0,1,0,1,0,1,0,1.485902939238967,??,0.49906137749103957,407,7142.735428921715,0.0,0.01674700435729849,1.226195030690515,
1723721906,137,35,4.107,37,39,2.79002291820122,2.4832796099858965,4406,,0,0,0,0,1,0,0,0,0.4351019460186282,??,0.6821826518242101,4107,1917.0591741580758,0.0,4.108599454877496,0.1661024231371342,
2040329316,137,36,3.329,38,42,2.798733855986068,2.169552683404393,10952,,0,0,1,0,0,0,1,0,0.2231008944431764,??,0.19178971119916546,3329,2443.400995941668,3070.2371911619666,4.061585283151991,0.05761180871107403,
1670604682,137,38,0.494,40,44,2.0574715254211293,1.8903063558287903,5044,,0,0,1,1,0,0,1,1,1.250507705132678,??,0.5729116072257131,494,6307.560864689228,0.0,0.014264157065579867,1.1597400955986095,
2008308506,137,40,0.243,42,44,2.2039372250102716,2.3516603650143573,994,,0,0,0,1,0,0,0,1,2.004184709012952,??,0.3133946121619936,243,1992.1596007588741,0.0,0.15362074844081208,1.2896897619835128,
716035222,137,34,56.092,36,45,2.33321946581594,2.457293715465926,64096,,1,0,1,0,1,0,1,0,1.3793831652638124,??,67.39344636038064,56092,88412.94336074933,0.0,23.69169653438967,1.201480538407984,
630240462,137,42,1.842,44,48,2.7080513079391566,2.268648004752006,1628,,0,0,0,1,0,0,0,0,1.5551460380163387,??,2.282360858631716,1842,2531.7777498905994,0.0,0.25376921198363867,1.2390666984971315,
403335683,137,44,0.422,46,48,2.6108292130125488,2.3427249508379657,4771,,0,1,0,1,0,1,0,1,1.406147247848237,??,0.5099274085699792,422,6708.72851948394,0.0,0.0770103126972828,1.2083587880805196,
264753751,137,37,3.16,39,48,2.6390662146903834,1.7719572944766522,29048,,1,0,0,0,1,0,0,0,1.0575603587603046,??,3.3220332901185685,3160,30720.013301269326,74727.50934397349,0.5164309153598947,1.0512763576324584,
2085235991,137,43,1.354,45,49,2.0990049963580053,2.007775209619174,13527,,1,1,1,1,0,0,0,0,0.5004511956307808,??,0.2995165166726877,1354,6769.6033232975715,0.0,0.2599801528248503,0.2212086533771696,
1006545874,137,45,0.566,47,49,2.8234487194192672,2.2277557191547928,5366,,0,0,0,0,0,0,1,1,0.0,??,0.0,566,0.0,0.0,0.0,0.0,
412507079,137,39,0.99,41,50,2.422895105972704,2.385796307371477,11180,,0,0,0,0,0,0,1,1,1.391480503785862,??,1.192605420222019,990,15556.752032325938,0.0,0.0,1.2046519396182012,
1599080811,137,46,0.736,48,50,2.244052259595532,1.5456739103824653,8116,,1,1,1,1,0,0,0,0,1.8092360220354637,??,0.9367262351145047,736,14683.759554839824,0.0,0.02244314551856323,1.2727258629273162,
2084797973,137,41,4.223,43,52,2.0851290736480053,1.7600189126649348,43288,,1,1,1,1,0,0,0,0,1.0963570650639616,??,4.559809055913108,4223,47459.104632488765,0.0,0.8632123293500504,1.0797558740026305,
1536475546,137,47,1.296,49,53,2.929397707709169,2.1244767131005164,1980,,0,0,0,0,0,0,1,0,2.0044144325931863,??,1.6714599490740079,1296,3968.7405765345093,0.0,0.3775636179195168,1.2897067508287097,
1018755807,137,49,1.608,51,53,2.298512878030166,2.140265138488671,19228,,1,0,1,0,1,0,1,0,1.72522589145024,??,2.0315904512497074,1608,33172.643440805216,0.0,0.17843187979507538,1.2634268975433502,
393588754,137,51,3.387,53,55,2.7934013247975864,2.2565309111026624,12986,,1,1,1,1,0,0,0,0,1.7019756726155293,??,4.269582213704812,3387,22101.856084585263,0.0,3.3893847607013643,1.2605793367891385,
1277810952,137,50,0.077,52,56,2.9030111679780237,1.544592894157732,663,,0,0,0,1,0,0,0,1,2.0055237866277493,??,0.09931373041857824,77,1329.662270534198,0.0,0.0,1.2897887067347824,
1893522278,137,52,0.299,55,57,2.526877703452616,2.0694900061609562,2970,,0,0,0,0,0,0,1,0,2.0239097178808425,??,0.386046940207666,299,6011.011862106102,0.0,0.0,1.2911268903266422,
387600857,137,54,1.051,56,58,2.576854326494418,1.6146406749148166,12986,,1,1,1,1,0,0,0,0,1.9150683644559237,??,1.3480254914133598,1051,24869.077780824624,0.0,0.0,1.2826122658547667,
1546914387,137,55,0.339,57,59,2.4834761065897055,2.1202791713114593,1212,,0,1,0,0,0,0,0,0,0.29701529091807605,??,0.02940184885861021,339,359.98253259270814,3682.672947690542,2.0265942481710044,0.08673111757702126,
567042616,137,48,0.361,50,59,2.3533535199576345,1.8484976431950235,1616,,0,1,0,0,0,0,0,0,1.2563112422053626,??,0.41948096128510437,361,2030.198967403866,19895.39241489873,0.78515899223119,1.1619971226734194,
1013803610,138,0,5.525,2,4,2.611912059723634,2.4741246314926597,11013,,0,0,0,0,1,1,1,1,0.13896810400312753,??,0.17485456190825818,5525,1530.4557293864436,0.0,2.027797347354113,0.03164788450828202,
1638158156,138,0,10.49,1,5,2.380084896009114,2.3471923114825106,10490,,1,0,1,0,0,0,0,0,1.3288073695608904,??,12.451469169497955,10490,13939.189306693741,0.0,13.074443218816825,1.186984668207622,
566301631,138,0,7.02,1,5,2.901962067313926,2.003853141029366,7020,,0,0,1,1,0,0,0,0,1.4440271861864546,??,8.545357501614818,7020,10137.070847028912,0.0,13.591536398536649,1.2172873933924244,
777957068,138,0,5.882,1,5,2.4612187922241056,1.5455910780989996,5882,,0,0,0,0,1,1,0,0,0.2954982499764842,??,0.5062013609427715,5882,1738.12070636168,1597.4118447732362,4.047324176257127,0.0860593949239666,
1085536536,138,0,6.507,1,5,2.0913876921707257,1.944445216902221,6507,,1,1,0,0,0,0,0,0,1.4522231462854607,??,7.932722070436619,6507,9449.616012879493,0.0,6.5281567835845316,1.219105896793702,
25931779,138,0,1.657,1,5,2.6183895792205596,1.70092332695173,1657,,0,0,0,1,0,0,0,1,1.6433374260762847,??,2.075856544744823,1657,2723.010115008404,0.0,0.7447389622556578,1.252780051143526,
1351609770,138,0,1.657,1,5,2.543346084811358,2.0574225684824663,1657,,0,0,0,1,0,0,0,1,1.1612631108060356,??,1.8539629567377134,1657,1924.2129746056012,0.0,0.47248341825565754,1.118867203824812,
700282612,138,0,6.507,1,5,2.0051419496834826,1.760921681639835,6507,,1,1,0,0,0,0,0,0,1.5025462370094194,??,8.000264195087492,6507,9777.068364220291,14505.345674333685,3.8464151562210334,1.2294858145208996,
96816417,138,0,10.952,1,5,2.73614297329943,2.014522828917344,10952,,0,0,1,0,0,0,1,0,1.8047550771588838,??,13.933851451472787,10952,19765.677605044097,0.0,7.816205269094553,1.2722654721943742,
1726117265,138,2,0.61,4,8,2.570263467197495,1.5001727836280025,4860,,0,1,0,1,0,0,0,0,1.415742563012438,??,0.7385304962863001,610,6880.508856240449,0.0,0.24292620145420807,1.2107057316168854,
103091298,138,3,17.089,5,9,2.7838362638440115,1.5217044078463988,20176,,0,0,1,1,0,0,1,1,1.3738027829203223,??,20.506482021408576,17089,27717.844948200425,0.0,4.113072807187073,1.199981392791186,
956778905,138,5,0.812,7,9,2.239049091163583,1.734525272383154,8116,,1,1,1,1,0,0,0,0,1.935187003502757,??,1.0428513441495912,812,15705.977720428376,11688.587836691982,0.26506552563884456,1.2842996849132897,
681919761,138,4,0.561,6,10,2.272359510965545,1.6547403236387495,1024,,0,0,0,0,0,0,0,1,1.2936500851881299,??,0.6594907627989498,561,1324.697687232645,0.0,0.0816965341056129,1.175562857039126,
2127267505,138,1,0.284,3,12,2.356402952926983,2.297741567044761,814,,0,0,0,1,0,0,0,0,1.747856779106807,??,0.35956615146717097,284,1422.7554181929409,678.2636747751378,2.973629066821923,1.2660779981238415,
229138740,138,8,0.161,10,12,2.712148797581271,1.6674833678634156,1212,,0,1,0,0,0,0,0,0,2.003007764826689,??,0.20762602317900242,161,2427.645410969947,0.0,0.026232868905109712,1.2896026284410087,
1223885060,138,11,0.171,13,15,2.6497610603862367,2.26396965626016,1212,,0,1,0,0,0,0,0,0,2.0024883721147564,??,0.2205154654626143,171,2427.015907003085,0.0,0.09811448687611676,1.2895641255123642,
873047127,138,9,5.699,11,15,2.33519177677147,2.448242325592114,4950,,0,0,0,0,0,0,1,0,2.125333577587782,??,7.396643143788233,5699,10520.40120905952,0.0,0.1212445552407916,1.2978843909086213,
1037846692,138,10,0.398,12,16,2.651798038322408,1.7334812880636417,4589,,0,0,0,0,1,1,1,1,1.6307829411376873,??,0.49789163516285107,398,7483.662916880847,0.0,0.005573997826649419,1.250984007946862,
161707320,138,6,2.244,8,17,2.4199223426641177,2.1842464839041495,25220,,0,0,1,1,0,0,1,1,1.5040033018540695,??,2.7595985501983753,2244,37930.96327275963,0.0,0.02861541076487225,1.229767624865586,
1655538743,138,7,1.306,9,18,2.4815382322334187,2.2875639625437394,13015,,1,1,0,0,0,0,0,0,1.5414667048458073,??,1.6151137245745502,1306,20062.189163568182,0.0,0.0,1.2366873848197169,
1035786595,138,13,0.431,15,19,2.6641909095172798,2.346830017701572,4956,,1,1,0,0,1,1,0,0,2.4350807218137507,??,0.5661590471577006,431,12068.26005730895,0.0,0.16560385574510453,1.31359407693202,
1179849057,138,15,0.17,17,19,2.103053065723917,1.847447012189416,1939,,0,1,0,0,0,0,0,0,0.818199239391325,??,0.12558528304922983,170,1586.4883251797792,0.0,0.06399427863278598,0.7387369591131165,
979061192,138,14,0.894,16,20,2.119153271001162,2.0216336204888035,9604,,0,0,1,0,0,0,0,0,1.1329018480295125,??,0.9860266182311952,894,10880.389348475439,0.0,0.0,1.1029380517127463,
1434635538,138,16,0.439,18,22,2.176215568863781,1.8223106662643387,4860,,0,1,0,1,0,0,0,0,1.4918992664547779,??,0.5388268815826537,439,7250.63043497022,0.0,0.0,1.2273960856096895,
1329174636,138,19,4.069,21,23,2.4258478630054348,2.411344165290341,6571,,0,0,1,0,0,0,1,0,2.0014201623475922,??,5.246913819128371,4069,13151.331886786029,0.0,0.09280475235637774,1.289484841270182,
325359350,138,17,0.044,19,23,2.505651883064948,2.4686131479112974,517,,0,0,0,0,0,1,0,0,1.8347611204713652,??,0.05611228233421418,44,948.5714992836959,0.0,0.006582235589941975,1.275279143959413,
104110772,138,12,0.568,14,23,2.488629844928439,1.5372453273454538,6184,,0,0,0,0,0,1,0,1,1.1572476207770765,??,0.634291884706864,568,7156.419286885442,68677.3206730234,0.9521093262919776,1.1167110646247607,
512355891,138,20,0.35,22,24,2.06754536750327,1.5275856267205026,2970,,0,0,0,0,0,0,1,0,2.0006045783423407,??,0.45129847670359796,350,5941.795597676752,0.0,0.025586929555182433,1.289424219153137,
416568920,138,18,0.254,20,24,2.871509164394469,1.9178148505401051,2068,,0,0,0,0,0,1,0,0,1.2531874268670014,??,0.2948400300718089,254,2591.5915987609587,0.0,0.03404085106382982,1.1607875199677518,
